"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected","Unique_ID"
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Ephemeroptera","Heptageniidae","Stenonema",2,21.5285253,7.077114232,152.359832794602,"Stenonema_152.359832794602_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0,"Stylogomphurus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0,"Taeniopteryx_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0,"Tanypodinae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Diptera","Tipulidae","Tipula",1,10.76426265,1.774924867,19.1057574524043,"Tipula_19.1057574524043_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",1,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Perlidae","Acroneuria",18,193.7567277,44.3306539,8589.36243646524,"Acroneuria_8589.36243646524_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Allocapnia",25,269.1065662,1.185333926,318.981142626225,"Allocapnia_318.981142626225_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hymenoptera","Braconidae (A)","Braconidae (A)",1,10.76426265,0.309587872,3.33248516746258,"Braconidae (A)_3.33248516746258_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Ceratopogonidae","Ceraptogoninae",0,0,0,0,"Ceraptogoninae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0,"Cernotina_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Cheumatopsyche",13,139.9354144,26.42344361,3697.57553144038,"Cheumatopsyche_3697.57553144038_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Diplectrona",11,118.4068891,6.502220458,769.907696674157,"Diplectrona_769.907696674157_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Psephenidae","Ectopria",0,0,0,0,"Ectopria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Ephemeridae","Ephemera",1,10.76426265,1.487685308,16.0138353958581,"Ephemera_16.0138353958581_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Glossosomatidae","Glossosoma",1,10.76426265,0.504123662,5.42651950584782,"Glossosoma_5.42651950584782_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Dryopidae","Helichus (A)",1,10.76426265,4.6258,49.79332616637,"Helichus (A)_49.79332616637_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera","Hemiptera","Hemiptera",0,0,0,0,"Hemiptera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera (terrestrial)","Hemiptera (terrestrial)","Hemiptera (terrestrial)",0,0,0,0,"Hemiptera (terrestrial)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Limoniidae","Hexatoma",0,0,0,0,"Hexatoma_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0,"Hydropsyche_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)","Hymenoptera (terrestrial) (A)",0,0,0,0,"Hymenoptera (terrestrial) (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Pleocoptera","Leuctridae","Leuctra(A)",1,10.76426265,1.212311012,13.0496341466553,"Leuctra(A)_13.0496341466553_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Leuctridae","Leuctra(L)",3,32.29278794,0.241372139,7.7945792993512,"Leuctra(L)_7.7945792993512_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Empididae","Neoplasta",0,0,0,0,"Neoplasta_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Oligochaea","Oligochaeta","Oligochaeta",0,0,0,0,"Oligochaeta_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus (A)",6,64.58557589,2.71428,175.303336926709,"Optioservus (A)_175.303336926709_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Optioservus (L)",1,10.76426265,0.784137652,8.4406636398823,"Optioservus (L)_8.4406636398823_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironominae","Orthocladine",0,0,0,0,"Orthocladine_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0,"Oulimnius(A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0,"Oulimnius(L)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Capniidae","Paracapnia",3,32.29278794,0.377141605,12.1789538736162,"Paracapnia_12.1789538736162_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0,"Paraleptophlebiidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Psephenidae","Psephenus",3,32.29278794,1.020853411,32.9662027192487,"Psephenus_32.9662027192487_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Pupa","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0,"Rhagovelia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Trichoptera","Rhyaciphilidae","Rhyacophila",0,0,0,0,"Rhyacophila_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Simuliidae","Simulium",0,0,0,0,"Simulium_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0,"Stylogomphurus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Plecoptera","Taeniopterygidae","Taeniopteryx",1,10.76426265,0.043869948,0.472227642713842,"Taeniopteryx_0.472227642713842_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Tanypodinae","Tanypodinae",2,21.5285253,0.007605668,0.1637388159614,"Tanypodinae_0.1637388159614_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Diptera","Tipulidae","Tipula",2,21.5285253,9.633621154,207.397656744504,"Tipula_207.397656744504_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",2,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Perlidae","Acroneuria",0,0,0,0,"Acroneuria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Capniidae","Allocapnia",23,247.5780409,1.21608223,301.075256076703,"Allocapnia_301.075256076703_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Chloroperlidae","Alloperla",1,10.76426265,1.242907334,13.3789809927873,"Alloperla_13.3789809927873_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hymenoptera","Braconidae (A)","Braconidae (A)",0,0,0,0,"Braconidae (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Ceratopogonidae","Ceraptogoninae",2,21.5285253,0.58652904,12.6271052768247,"Ceraptogoninae_12.6271052768247_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Cernotina",1,10.76426265,0.661849376,7.12432051800261,"Cernotina_7.12432051800261_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Cheumatopsyche",13,139.9354144,19.962285,2793.4306238459,"Cheumatopsyche_2793.4306238459_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Diplectrona",20,215.285253,14.36581269,3092.74761951726,"Diplectrona_3092.74761951726_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Psephenidae","Ectopria",0,0,0,0,"Ectopria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Ephemeridae","Ephemera",2,21.5285253,3.908581068,84.145986409539,"Ephemera_84.145986409539_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Odonata","Gomphidae","Gomphurus",1,10.76426265,0.67148292,7.22801851586894,"Gomphurus_7.22801851586894_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Dryopidae","Helichus (A)",0,0,0,0,"Helichus (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hemiptera","Hemiptera","Hemiptera",0,0,0,0,"Hemiptera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hemiptera (terrestrial)","Hemiptera (terrestrial)","Hemiptera (terrestrial)",1,10.76426265,0,0,"Hemiptera (terrestrial)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Limoniidae","Hexatoma",0,0,0,0,"Hexatoma_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Hydropsychidae","Hydropsyche",7,75.34983854,10.20790515,769.164004884134,"Hydropsyche_769.164004884134_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hymenoptera (terrestrial) ","Hymenoptera (terrestrial) ","Hymenoptera (terrestrial) ",0,0,0,0,"Hymenoptera (terrestrial) _0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Pleocoptera","Leuctridae","Leuctra(A)",9,96.87836383,37.92298761,3673.91699120216,"Leuctra(A)_3673.91699120216_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Leuctridae","Leuctra(L)",0,0,0,0,"Leuctra(L)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hemiptera","Veliidae","Microvelia",1,10.76426265,0.175405746,1.88811352026319,"Microvelia_1.88811352026319_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Empididae","Neoplasta",0,0,0,0,"Neoplasta_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Oligochaea","Oligochaeta","Oligochaeta",4,43.05705059,2.008170358,86.4658926977444,"Oligochaeta_86.4658926977444_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Optioservus (A)",1,10.76426265,0.45238,4.869537137607,"Optioservus (A)_4.869537137607_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Optioservus (L)",1,10.76426265,1.237527349,13.3210694211942,"Optioservus (L)_13.3210694211942_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Chironominae","Orthocladine",1,10.76426265,0.009540071,0.102691829943648,"Orthocladine_0.102691829943648_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(A)",1,10.76426265,0.06387,0.6875134554555,"Oulimnius(A)_0.6875134554555_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(L)",1,10.76426265,1.990377983,21.4249513817892,"Oulimnius(L)_21.4249513817892_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Capniidae","Paracapnia",2,21.5285253,0.251427736,5.41286837559772,"Paracapnia_5.41286837559772_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0,"Paraleptophlebiidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Psephenidae","Psephenus",7,75.34983854,1.515954297,114.226911512969,"Psephenus_114.226911512969_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Pupa","Pupa",0,0,0,0,"Pupa_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Hemiptera","Veliidae","Rhagovelia",5,53.82131324,1.949704045,104.93563213124,"Rhagovelia_104.93563213124_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Trichoptera","Rhyaciphilidae","Rhyacophila",1,10.76426265,0.535896358,5.76852915069043,"Rhyacophila_5.76852915069043_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Simuliidae","Simulium",0,0,0,0,"Simulium_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0,"Stylogomphurus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0,"Taeniopteryx_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",3,32.29278794,0.011408174,0.368401743764622,"Tanypodinae_0.368401743764622_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Diptera","Tipulidae","Tipula",4,43.05705059,10.21132836,439.669681787622,"Tipula_439.669681787622_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",3,32.29278794,1.588855641,51.3085782820858,"Acroneuria_51.3085782820858_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Adult","Adult",1,10.76426265,0.471063475,5.07065096972171,"Adult_5.07065096972171_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Plecoptera","Capniidae","Allocapnia",1,10.76426265,0.061469623,0.661675166968481,"Allocapnia_0.661675166968481_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Hymenoptera","Braconidae (A)","Braconidae (A)",0,0,0,0,"Braconidae (A)_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Ceratopogonidae","Ceraptogoninae",0,0,0,0,"Ceraptogoninae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0,"Cernotina_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",2,21.5285253,2.276784057,49.0158031737611,"Cheumatopsyche_49.0158031737611_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",5,53.82131324,1.627014711,87.5680684068191,"Diplectrona_87.5680684068191_FRY_MID_402"
"FRY","MID","402","10/21/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_FRY_MID_402"
